id,first_name,last_name,city,rating,n_orders
28759,Даниил,Тимофеев,Мытищи,5.0,3
28760,Глеб,Зиновьев,Люберцы,4.75,4
28761,Алёна,Андреева,Люберцы,3.0,4
28762,Степан,Ситников,Балашиха,5.0,5
28763,Диана,Кулагина,Мытищи,3.0,2
28764,Никита,Кошелев,Балашиха,3.0,4
28765,Арина,Мухина,Железнодорожный,5.0,7
28766,София,Гущина,Подольск,5.0,1
28767,Алёна,Суханова,Мытищи,4.75,4
28768,Стефания,Игнатьева,Долгопрудный,5.0,5
28769,Валерия,Бурова,Люберцы,4.714285714285714,7
28770,Никита,Мартынов,Реутов,4.0,5
28771,Дарья,Уварова,Люберцы,4.666666666666667,3
28772,Савелий,Трофимов,Долгопрудный,3.5,2
28773,Лев,Наумов,Балашиха,3.5,8
28774,Кира,Герасимова,Балашиха,5.0,2
28775,Кира,Ситникова,Железнодорожный,,0
28776,Наталья,Максимова,Долгопрудный,3.0,2
28777,Карина,Галкина,Королев,4.8,5
28778,Полина,Мухина,Балашиха,5.0,1
28779,Кирилл,Константинов,Подольск,3.3333333333333335,3
28780,Максим,Игнатьев,Балашиха,24.0,5
28781,Виктор,Мартынов,Москва,5.0,1
28782,Карина,Лебедева,Балашиха,3.25,4
28783,Алёна,Селезнева,Мытищи,3.6666666666666665,3
28784,Тимофей,Кудряшов,Москва,5.0,6
28785,Ярослав,Некрасов,Железнодорожный,5.0,5
28786,Наталья,Абрамова,Королев,5.0,4
28787,Ярослав,Хохлов,Балашиха,5.0,4
28788,Лев,Григорьев,Реутов,24.0,5
28789,Арина,Сорокина,Подольск,4.2,5
28790,Елизавета,Герасимова,Москва,5.0,4
28791,Полина,Кузьмина,Долгопрудный,5.0,3
28792,Мария,Корнилова,Реутов,4.0,4
28793,Виктория,Кононова,Мытищи,4.428571428571429,7
28794,Наталья,Суханова,Подольск,5.0,3
28795,Ульяна,Ильина,Королев,,0
28796,Мария,Орехова,Балашиха,,0
28797,Александра,Киселева,Химки,5.0,1
28798,Александр,Богданов,Москва,4.428571428571429,7
28799,Роман,Овчинников,Химки,5.0,2
28800,Полина,Романова,Подольск,5.0,3
28801,Матвей,Гурьев,Реутов,4.5,4
28802,Лев,Субботин,Люберцы,5.0,5
28803,Полина,Панова,Железнодорожный,4.833333333333333,6
28804,Денис,Соболев,Реутов,5.0,3
28805,Ульяна,Тимофеева,Москва,5.0,3
28806,Алёна,Рыбакова,Мытищи,4.0,1
28807,Никита,Доронин,Химки,4.833333333333333,6
28808,Глеб,Новиков,Подольск,4.0,4
28809,Алёна,Горбачева,Долгопрудный,5.0,5
28810,Ульяна,Фомичева,Железнодорожный,4.166666666666667,6
28811,Григорий,Шашков,Москва,4.4,5
28812,Виктор,Цветков,Люберцы,4.75,4
28813,Илья,Лукин,Железнодорожный,5.0,2
28814,Полина,Белоусова,Железнодорожный,4.666666666666667,3
28815,Михаил,Ковалев,Реутов,4.75,4
28816,Никита,Ситников,Реутов,5.0,1
28817,Артем,Фокин,Балашиха,4.2,5
28818,Владислав,Туров,Долгопрудный,5.0,6
28819,Михаил,Блохин,Балашиха,,0
28820,Владислав,Костин,Реутов,5.0,4
28821,Стефания,Ларионова,Долгопрудный,4.0,5
28822,Константин,Сидоров,Реутов,,0
28823,Мария,Евдокимова,Королев,5.0,2
28824,Яна,Полякова,Балашиха,5.0,1
28825,Наталья,Родионова,Люберцы,,0
28826,Василиса,Одинцова,Железнодорожный,1.0,1
28827,Андрей,Архипов,Железнодорожный,5.0,3
28828,Артем,Мишин,Химки,4.0,3
28829,Владислав,Соловьев,Химки,3.0,2
28830,Александра,Меркушева,Железнодорожный,5.0,3
28831,Виктор,Осипов,Долгопрудный,5.0,7
28832,Никита,Лазарев,Подольск,20.166666666666668,6
28833,Анастасия,Тарасова,Реутов,5.0,7
28834,Стефания,Белова,Подольск,5.0,5
28835,Арина,Панова,Мытищи,,0
28836,Демид,Третьяков,Подольск,5.0,3
28837,Никита,Чернов,Долгопрудный,3.6666666666666665,3
28838,Александра,Гордеева,Железнодорожный,5.0,2
28839,Диана,Боброва,Мытищи,5.0,3
28840,Яна,Горбунова,Мытищи,5.0,2
28841,Ксения,Гурьева,Железнодорожный,5.0,2
28842,Алёна,Гущина,Химки,5.0,3
28843,Матвей,Мишин,Москва,5.0,4
28844,Кирилл,Макаров,Химки,5.0,2
28845,Виктория,Лазарева,Люберцы,4.0,1
28846,Ярослав,Соловьев,Подольск,5.0,2
28847,Глеб,Артемьев,Железнодорожный,3.5,2
28848,Даниил,Воронцов,Химки,3.0,2
28849,Матвей,Третьяков,Мытищи,4.5,2
28850,Полина,Потапова,Химки,5.0,7
28851,Алиса,Рожкова,Подольск,4.8,5
28852,Лев,Иванов,Люберцы,4.142857142857143,7
28853,Александра,Зуева,Подольск,,0
28854,Злата,Логинова,Долгопрудный,5.0,1
28855,Ульяна,Волкова,Реутов,3.0,5
28856,Виктория,Гаврилова,Мытищи,4.333333333333333,3
28857,Александр,Бобылев,Долгопрудный,4.428571428571429,7
28858,Виктор,Лаврентьев,Королев,5.0,6
28859,Степан,Вишняков,Подольск,4.142857142857143,7
28860,Полина,Миронова,Балашиха,,0
28861,Алёна,Бобылева,Железнодорожный,5.0,3
28862,Денис,Денисов,Люберцы,4.0,4
28863,Ева,Артемьева,Балашиха,4.0,5
28864,Савелий,Зимин,Железнодорожный,5.0,1
28865,Егор,Кондратьев,Балашиха,5.0,1
28866,Алёна,Новикова,Долгопрудный,5.0,2
28867,Александр,Комаров,Долгопрудный,5.0,2
28868,Марк,Лаврентьев,Химки,4.666666666666667,3
28869,Вероника,Евсеева,Люберцы,5.0,4
28870,Тимофей,Антонов,Балашиха,4.5,5
28871,Григорий,Федосеев,Реутов,4.0,4
28872,Валерия,Ширяева,Реутов,4.0,6
28873,Анастасия,Жукова,Реутов,3.6666666666666665,3
28874,Карина,Владимирова,Москва,5.0,4
28875,Дарья,Мишина,Подольск,4.4,5
28876,Денис,Фадеев,Реутов,4.2,6
28877,Ульяна,Авдеева,Долгопрудный,36.666666666666664,3
28878,Кирилл,Фокин,Реутов,3.5714285714285716,7
28879,Алиса,Юдина,Мытищи,5.0,6
28880,Иван,Емельянов,Долгопрудный,5.0,1
28881,Марк,Копылов,Долгопрудный,4.2,5
28882,Андрей,Рябов,Долгопрудный,4.5,5
28883,Виктория,Селиверстова,Мытищи,5.0,1
28884,Андрей,Николаев,Химки,1.3333333333333333,3
28885,Мария,Федорова,Мытищи,52.5,2
28886,Константин,Кабанов,Москва,5.0,1
28887,Лев,Белов,Люберцы,5.0,2
28888,Федор,Мишин,Химки,24.0,5
28889,Диана,Крылова,Железнодорожный,52.5,2
28890,Яна,Макарова,Королев,5.0,6
28891,Стефания,Воронцова,Балашиха,5.0,3
28892,Арсений,Молчанов,Железнодорожный,5.0,3
28893,Злата,Боброва,Реутов,4.75,5
28894,Илья,Носков,Люберцы,4.0,4
28895,Злата,Устинова,Балашиха,5.0,3
28896,Степан,Сысоев,Королев,,0
28897,Виктор,Меркушев,Мытищи,4.4,5
28898,Карина,Зимина,Подольск,5.0,2
28899,Тимофей,Савин,Москва,5.0,3
28900,Максим,Орлов,Балашиха,5.0,2
28901,Никита,Петухов,Москва,1.0,1
28902,Демид,Дорофеев,Долгопрудный,5.0,2
28903,Маргарита,Владимирова,Королев,5.0,5
28904,Алёна,Щербакова,Реутов,1.0,2
28905,Лев,Поляков,Балашиха,5.0,2
28906,Григорий,Блохин,Подольск,4.75,5
28907,Даниил,Егоров,Железнодорожный,4.142857142857143,7
28908,Кирилл,Кузьмин,Подольск,36.666666666666664,3
28909,Иван,Тетерин,Люберцы,5.0,1
28910,Матвей,Чернов,Реутов,5.0,1
28911,Тимофей,Никонов,Мытищи,5.0,3
28912,Полина,Фролова,Мытищи,5.0,2
28913,Наталья,Копылова,Мытищи,4.75,5
28914,Андрей,Богданов,Реутов,5.0,3
28915,Тимофей,Крылов,Люберцы,5.0,5
28916,Валерия,Вишнякова,Подольск,5.0,2
28917,Кира,Муравьева,Реутов,5.0,6
28918,Ева,Давыдова,Подольск,5.0,3
28919,Наталья,Моисеева,Королев,5.0,4
28920,Анна,Игнатьева,Железнодорожный,5.0,2
28921,Михаил,Муравьев,Мытищи,4.428571428571429,7
28922,Григорий,Ильин,Реутов,5.0,3
28923,Яна,Корнилова,Москва,3.6666666666666665,9
28924,Карина,Устинова,Реутов,23.2,5
28925,Александр,Казаков,Королев,4.666666666666667,3
28926,Вероника,Стрелкова,Долгопрудный,5.0,2
28927,Полина,Соколова,Балашиха,4.75,4
28928,Владислав,Евдокимов,Долгопрудный,5.0,4
28929,Илья,Брагин,Реутов,5.0,1
28930,София,Кононова,Железнодорожный,5.0,2
28931,Лев,Воронцов,Королев,5.0,3
28932,Роман,Гущин,Москва,20.833333333333332,6
28933,Тимофей,Кузьмин,Королев,2.3333333333333335,3
28934,Федор,Шилов,Долгопрудный,5.0,3
28935,Илья,Савельев,Москва,5.0,4
28936,Полина,Афанасьева,Железнодорожный,5.0,3
28937,Александр,Мухин,Балашиха,4.75,4
28938,Демид,Горбачев,Москва,5.0,3
28939,Арина,Константинова,Люберцы,5.0,3
28940,Милана,Никонова,Королев,5.0,3
28941,Алиса,Сысоева,Балашиха,,0
28942,Стефания,Данилова,Москва,4.75,5
28943,Алексей,Силин,Королев,27.75,4
28944,Елизавета,Муравьева,Долгопрудный,,1
28945,Кирилл,Куликов,Железнодорожный,4.0,6
28946,Лев,Зайцев,Подольск,3.0,3
28947,Артем,Лазарев,Королев,5.0,6
28948,Денис,Беспалов,Подольск,5.0,5
